Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 12:55:47,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 12:55:47,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 12:55:47,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 12:56:13,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 12:56:13,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 12:56:13,SYSAUX,PERMANENT,5.47,4.3,1.17,78.54
2016-02-18 12:56:13,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 12:56:13,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 12:56:13,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 12:57:12,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 12:57:12,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 12:57:12,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 12:57:41,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 12:57:41,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 12:57:41,SYSAUX,PERMANENT,5.47,4.3,1.17,78.54
2016-02-18 12:57:41,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 12:57:41,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 12:57:41,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 12:58:41,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 12:58:41,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 12:58:41,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 12:59:09,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 12:59:09,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 12:59:09,SYSAUX,PERMANENT,5.47,4.3,1.17,78.54
2016-02-18 12:59:09,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 12:59:09,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 12:59:09,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 13:00:08,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,15.84,99.98
2016-02-18 13:00:08,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 13:00:08,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 13:00:41,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 13:00:41,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 13:00:41,SYSAUX,PERMANENT,5.47,4.3,1.17,78.54
2016-02-18 13:00:41,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 13:00:41,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 13:00:41,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 13:01:40,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,15.6,99.98
2016-02-18 13:01:40,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 13:01:40,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 13:02:12,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 13:02:12,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 13:02:12,SYSAUX,PERMANENT,5.47,4.3,1.17,78.56
2016-02-18 13:02:12,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 13:02:12,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 13:02:12,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 13:03:11,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 13:03:11,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 13:03:11,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 13:03:42,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 13:03:42,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 13:03:42,SYSAUX,PERMANENT,5.47,4.3,1.17,78.56
2016-02-18 13:03:42,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 13:03:42,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 13:03:42,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 13:04:42,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 13:04:42,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 13:04:42,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 13:05:17,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 13:05:17,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 13:05:17,SYSAUX,PERMANENT,5.47,4.3,1.17,78.56
2016-02-18 13:05:17,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 13:05:17,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 13:05:17,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 13:06:17,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 13:06:17,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 13:06:17,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 13:06:49,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 13:06:49,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 13:06:49,SYSAUX,PERMANENT,5.47,4.3,1.17,78.56
2016-02-18 13:06:49,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 13:06:49,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 13:06:49,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 13:07:48,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 13:07:48,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 13:07:48,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 13:08:22,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 13:08:22,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 13:08:22,SYSAUX,PERMANENT,5.47,4.3,1.17,78.56
2016-02-18 13:08:22,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 13:08:22,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 13:08:22,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 13:09:21,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 13:09:21,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 13:09:21,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 13:09:49,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 13:09:49,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 13:09:49,SYSAUX,PERMANENT,5.47,4.3,1.17,78.56
2016-02-18 13:09:49,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 13:09:49,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 13:09:49,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 13:10:49,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 13:10:49,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 13:10:49,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 13:11:21,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 13:11:21,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 13:11:21,SYSAUX,PERMANENT,5.47,4.3,1.17,78.56
2016-02-18 13:11:21,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 13:11:21,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 13:11:21,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 13:12:20,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 13:12:20,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 13:12:20,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 13:12:50,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 13:12:50,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 13:12:50,SYSAUX,PERMANENT,5.47,4.3,1.17,78.56
2016-02-18 13:12:50,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 13:12:50,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 13:12:50,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 13:13:50,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 13:13:50,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 13:13:50,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 13:14:17,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 13:14:17,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 13:14:17,SYSAUX,PERMANENT,5.47,4.3,1.17,78.56
2016-02-18 13:14:17,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 13:14:17,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 13:14:17,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 13:15:16,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 13:15:16,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 13:15:16,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 13:15:46,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 13:15:46,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 13:15:46,SYSAUX,PERMANENT,5.47,4.3,1.17,78.56
2016-02-18 13:15:46,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 13:15:46,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 13:15:46,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 13:16:46,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 13:16:46,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 13:16:46,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 13:17:14,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 13:17:14,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 13:17:14,SYSAUX,PERMANENT,5.47,4.3,1.17,78.56
2016-02-18 13:17:14,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 13:17:14,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 13:17:14,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 13:18:14,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 13:18:14,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 13:18:14,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 13:18:42,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 13:18:42,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 13:18:42,SYSAUX,PERMANENT,5.47,4.3,1.17,78.56
2016-02-18 13:18:42,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 13:18:42,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 13:18:42,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 13:19:42,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 13:19:42,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 13:19:42,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 13:20:15,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 13:20:15,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 13:20:15,SYSAUX,PERMANENT,5.47,4.3,1.17,78.56
2016-02-18 13:20:15,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 13:20:15,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 13:20:15,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 13:21:14,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 13:21:14,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 13:21:14,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 13:21:49,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 13:21:49,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 13:21:49,SYSAUX,PERMANENT,5.47,4.3,1.17,78.56
2016-02-18 13:21:49,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 13:21:49,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 13:21:49,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 13:22:48,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 13:22:48,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 13:22:48,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 13:23:15,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 13:23:15,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 13:23:15,SYSAUX,PERMANENT,5.47,4.3,1.17,78.56
2016-02-18 13:23:15,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 13:23:15,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 13:23:15,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 13:24:15,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 13:24:15,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 13:24:15,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 13:24:41,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 13:24:41,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 13:24:41,SYSAUX,PERMANENT,5.47,4.3,1.17,78.56
2016-02-18 13:24:41,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 13:24:41,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 13:24:41,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 13:25:41,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 13:25:41,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 13:25:41,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 13:26:09,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 13:26:09,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 13:26:09,SYSAUX,PERMANENT,5.47,4.3,1.17,78.56
2016-02-18 13:26:09,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 13:26:09,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 13:26:09,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 13:27:09,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 13:27:09,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 13:27:09,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 13:27:43,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 13:27:43,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 13:27:43,SYSAUX,PERMANENT,5.47,4.3,1.17,78.56
2016-02-18 13:27:43,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 13:27:43,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 13:27:43,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 13:28:42,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 13:28:42,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 13:28:42,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 13:29:13,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 13:29:13,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 13:29:13,SYSAUX,PERMANENT,5.47,4.3,1.17,78.56
2016-02-18 13:29:13,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 13:29:13,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 13:29:13,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 13:30:13,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 13:30:13,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 13:30:13,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 13:30:44,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 13:30:44,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 13:30:44,SYSAUX,PERMANENT,5.47,4.3,1.17,78.56
2016-02-18 13:30:44,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 13:30:44,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 13:30:44,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 13:31:44,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 13:31:44,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 13:31:44,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 13:32:21,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 13:32:21,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 13:32:21,SYSAUX,PERMANENT,5.47,4.3,1.17,78.56
2016-02-18 13:32:21,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 13:32:21,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 13:32:21,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 13:33:20,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 13:33:20,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 13:33:20,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 13:33:54,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 13:33:54,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 13:33:54,SYSAUX,PERMANENT,5.47,4.3,1.17,78.56
2016-02-18 13:33:54,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 13:33:54,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 13:33:54,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 13:34:53,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 13:34:53,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 13:34:53,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 13:35:24,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 13:35:24,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 13:35:24,SYSAUX,PERMANENT,5.47,4.3,1.17,78.56
2016-02-18 13:35:24,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 13:35:24,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 13:35:24,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 13:36:23,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 13:36:23,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 13:36:23,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 13:36:52,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 13:36:52,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 13:36:52,SYSAUX,PERMANENT,5.47,4.3,1.17,78.56
2016-02-18 13:36:52,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 13:36:52,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 13:36:52,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 13:37:51,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 13:37:51,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 13:37:51,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 13:38:25,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 13:38:25,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 13:38:25,SYSAUX,PERMANENT,5.47,4.3,1.17,78.56
2016-02-18 13:38:25,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 13:38:25,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 13:38:25,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 13:39:25,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 13:39:25,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 13:39:25,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 13:39:54,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 13:39:54,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 13:39:54,SYSAUX,PERMANENT,5.47,4.3,1.17,78.56
2016-02-18 13:39:54,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 13:39:54,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 13:39:54,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 13:40:54,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 13:40:54,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 13:40:54,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 13:41:23,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 13:41:23,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 13:41:23,SYSAUX,PERMANENT,5.47,4.3,1.17,78.56
2016-02-18 13:41:23,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 13:41:23,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 13:41:23,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 13:42:23,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 13:42:23,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 13:42:23,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 13:42:51,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 13:42:51,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 13:42:51,SYSAUX,PERMANENT,5.47,4.3,1.17,78.56
2016-02-18 13:42:51,SYSTEM,PERMANENT,.95,.85,.1,89.69
2016-02-18 13:42:51,UNDOTBS1,UNDO,15.44,7.16,8.29,46.34
2016-02-18 13:42:51,USERS,PERMANENT,0,0,0,33.75
Current Time,Tablespace Name,Tablespace Type,Size,Used Space,Free Space,Used %
2016-02-18 13:43:50,BDNA_PUBLISH_TMP,TEMPORARY,16.4,16.4,16.39,99.98
2016-02-18 13:43:50,BDNA_TMP,TEMPORARY,13.39,13.38,13.39,99.95
2016-02-18 13:43:50,TEMP,TEMPORARY,7.19,.2,7.18,2.77
2016-02-18 13:44:22,BDNA,PERMANENT,101.75,91.24,10.51,89.67
2016-02-18 13:44:22,BDNA_PUBLISH,PERMANENT,167.86,154.8,13.06,92.22
2016-02-18 13:44:22,SYSAUX,PERMANENT,5.47,4.3,1.17,78.56
